"segment_id","all_count","non_srl_count","food_count","drink_count","wrapper_count","bottle_count","can_count","LSOA","Loc","unique_ID","segment_distance","land_use","LSOA_Name","Region","imd_score","income_score","employment_score","education_score","health_score","crime_score","housing_score","environment_score","imd_quintile","urban_rural"
"23326",6,5,1,2,0,1,0,"E01005441","Loc_012","1658487362257",50.7,"Other highways","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23327",2,2,1,1,1,0,0,"E01005441","Loc_006","1658487639191",56.1,"Industry warehousing retail sheds & science parks","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23328",5,5,1,0,1,0,0,"E01005441","Loc_006","1658487639218",56.7,"Industry warehousing retail sheds & science parks","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23337",27,20,4,8,4,3,2,"E01013831","Loc_010","1658494153534",107,"Industry warehousing retail sheds & science parks","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23346",8,8,1,4,0,0,4,"E01013831","Loc_002","1658498097475",213,"Main roads","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23347",11,10,2,1,0,0,0,"E01005441","Loc_004","1658499569592",50.1,"Low Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23348",14,10,2,4,1,1,0,"E01005441","Loc_004","1658499569612",65.2,"Low Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23349",4,2,1,0,0,0,0,"E01005441","Loc_009","1658499818987",36.9,"Low Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23350",17,14,5,4,5,0,3,"E01005441","Loc_009","1658499819012",52.8,"Low Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23352",10,8,1,4,0,0,3,"E01013831","Loc_001","1658499915692",55,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23353",30,28,9,14,7,4,3,"E01005441","Loc_002","1658500209675",50.1,"Medium Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23354",4,2,1,0,1,0,0,"E01005441","Loc_002","1658500209694",52.5,"Medium Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23355",1,0,0,0,0,0,0,"E01005441","Loc_011","1658500551677",50.9,"Low Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23356",4,2,0,0,0,0,0,"E01005441","Loc_011","1658500551696",51.5,"Low Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23357",2,2,0,1,0,1,0,"E01013831","Loc_006","1658500710663",62,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23358",8,8,1,5,1,1,2,"E01013831","Loc_006","1658500710685",56,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23359",1,0,0,0,0,0,0,"E01005441","Loc_010","1658500854532",52.3,"Low Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23360",3,3,0,0,0,0,0,"E01005441","Loc_010","1658500854552",53.1,"Low Obstruction housing areas","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23363",40,14,3,6,3,1,0,"E01005441","Loc_003","1658502055116",61,"Main roads","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23364",25,21,10,5,6,1,3,"E01005441","Loc_003","1658502055132",57.5,"Main roads","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23365",2,2,0,2,0,0,2,"E01013831","Loc_006","1658502067065",55,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23366",1,1,1,0,0,0,0,"E01013831","Loc_006","1658502067086",58,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23367",33,22,4,17,4,2,5,"E01005441","Loc_015","1658502340943",59.6,"Main roads","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23368",15,13,7,5,5,2,1,"E01005441","Loc_015","1658502340964",60.8,"Main roads","Oldham 002A","North West (England)",40,0.218,0.206,27.584,1.089,1.323,23,14.223,5,"Urban major conurbation"
"23377",3,3,0,1,0,0,1,"E01013831","Loc_006","1658502443666",54,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23378",1,1,0,0,0,0,0,"E01013831","Loc_006","1658502443684",54,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23380",2,2,0,1,0,0,1,"E01013831","Loc_005","1658503081322",58,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23381",1,1,0,0,0,0,0,"E01013831","Loc_007","1658503452029",52,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23382",1,0,0,0,0,0,0,"E01013831","Loc_007","1658503452050",52,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23383",1,1,0,0,0,0,0,"E01013831","Loc_011","1658504091311",57,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23384",1,1,0,0,0,0,0,"E01013831","Loc_011","1658504091331",53,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23386",1,1,1,0,0,0,0,"E01013831","Loc_013","1658504538707",52,"Medium Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23387",11,9,0,0,0,0,0,"E01002899","Loc_015","1658505065518",82,"Other retail commercial areas","Kensington and Chelsea 018A","London",21.45,0.135,0.113,5.284,-0.886,0.04,32.203,41.056,3,"Urban major conurbation"
"23388",6,4,0,1,0,0,0,"E01002899","Loc_015","1658505266362",66.5,"Other retail commercial areas","Kensington and Chelsea 018A","London",21.45,0.135,0.113,5.284,-0.886,0.04,32.203,41.056,3,"Urban major conurbation"
"23393",7,3,0,0,0,0,0,"E01002899","Loc_013","1658506223649",51.2,"Industry warehousing retail sheds & science parks","Kensington and Chelsea 018A","London",21.45,0.135,0.113,5.284,-0.886,0.04,32.203,41.056,3,"Urban major conurbation"
"23394",8,5,0,0,0,0,0,"E01002899","Loc_013","1658506485609",51,"Industry warehousing retail sheds & science parks","Kensington and Chelsea 018A","London",21.45,0.135,0.113,5.284,-0.886,0.04,32.203,41.056,3,"Urban major conurbation"
"23397",3,1,0,0,0,0,0,"E01002899","Loc_012","1658506985916",68,"Medium Obstruction housing areas","Kensington and Chelsea 018A","London",21.45,0.135,0.113,5.284,-0.886,0.04,32.203,41.056,3,"Urban major conurbation"
"23399",2,1,0,0,0,0,0,"E01013831","Loc_003","1658507120245",51,"Medium Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23400",25,22,2,1,2,0,0,"E01002899","Loc_012","1658507347142",50.5,"Medium Obstruction housing areas","Kensington and Chelsea 018A","London",21.45,0.135,0.113,5.284,-0.886,0.04,32.203,41.056,3,"Urban major conurbation"
"23402",4,4,0,4,0,1,1,"E01013831","Loc_007","1658507977141",59,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23403",3,3,0,0,0,0,0,"E01013831","Loc_014","1658509003681",54,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23407",1,0,0,0,0,0,0,"E01013831","Loc_015","1658512032573",54,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23408",1,1,0,0,0,0,0,"E01013831","Loc_015","1658512032593",56,"Low Obstruction housing areas","Nottingham 009C","East Midlands (England)",18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,3,"Urban minor conurbation"
"23425",19,18,1,9,1,2,4,"E01013826","Loc_011","1658579723135",54,"Recreation areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23426",30,27,0,21,0,10,6,"E01013826","Loc_011","1658579723159",55,"Recreation areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23427",21,20,0,13,0,2,6,"E01013826","Loc_011","1658584132982",56,"Recreation areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23428",26,26,0,24,0,10,8,"E01013826","Loc_011","1658584133014",53,"Recreation areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23429",4,4,0,4,0,0,3,"E01013826","Loc_012","1658584133032",56,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23430",6,6,1,5,1,0,0,"E01013826","Loc_012","1658584133047",54,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23431",2,2,0,0,0,0,0,"E01013826","Loc_008","1658584700237",54,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23432",3,3,0,0,0,0,0,"E01013826","Loc_008","1658584700271",54,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23447",21,13,0,4,0,1,2,"E01017257","Loc_015","1658586940942",64.8,"Medium Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23448",28,13,1,3,1,0,0,"E01017257","Loc_015","1658587148697",55.5,"Medium Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23449",7,4,0,0,0,0,0,"E01017257","Loc_009","1658588280118",57.8,"Low Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23450",8,6,0,1,0,0,0,"E01017257","Loc_009","1658588412219",52.8,"Low Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23451",26,14,1,2,1,0,1,"E01017257","Loc_013","1658589657945",65.3,"Low Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23452",8,1,0,0,0,0,0,"E01017257","Loc_013","1658589795870",58.9,"Low Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23453",12,6,1,2,1,0,0,"E01017257","Loc_012","1658590518744",54.1,"Medium Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23454",1,0,0,0,0,0,0,"E01017257","Loc_012","1658590625644",42.5,"Medium Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23457",5,4,0,0,0,0,0,"E01017257","Loc_008","1658591103785",85.3,"Medium Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23458",25,11,0,3,0,0,1,"E01017257","Loc_008","1658591248500",55.6,"Medium Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23460",24,11,1,7,1,1,1,"E01017257","Loc_014","1658591924333",55.1,"Medium Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23461",11,5,0,4,0,0,1,"E01017257","Loc_014","1658592042194",50.2,"Medium Obstruction housing areas","Southampton 026B","South East (England)",31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,4,"Urban city and town"
"23466",3,3,0,2,0,0,1,"E01013826","Loc_014","1658654778842",54,"Main roads","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23467",3,3,0,1,0,0,1,"E01013826","Loc_014","1658655232316",54,"Main roads","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23470",3,3,0,3,0,2,0,"E01013826","Loc_002","1658656414231",56,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23471",2,2,0,0,0,0,0,"E01013826","Loc_002","1658656414269",54,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23474",7,7,1,6,0,2,2,"E01013826","Loc_003","1658656844305",55,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23478",12,10,2,7,0,3,1,"E01013826","Loc_005","1658657782548",53,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23479",3,3,0,3,0,1,1,"E01013826","Loc_005","1658657782629",51,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23482",4,3,0,1,0,0,1,"E01013826","Loc_006","1658658261349",53,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23483",3,3,0,3,0,1,1,"E01013826","Loc_006","1658658261381",57,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23489",5,5,0,4,0,1,2,"E01013826","Loc_009","1658659322310",58,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23493",3,3,0,2,0,1,0,"E01013826","Loc_010","1658660149721",57,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23494",6,6,1,4,1,1,2,"E01013826","Loc_010","1658660149750",55,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23495",1,1,0,0,0,0,0,"E01013826","Loc_015","1658660711934",55,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23496",2,2,0,2,0,0,2,"E01013826","Loc_015","1658660711956",54,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23501",1,1,0,1,0,0,0,"E01013826","Loc_007","1658662196912",57,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23502",29,26,0,21,0,7,9,"E01013826","Loc_007","1658662196930",54,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23503",2,2,0,2,0,1,0,"E01013826","Loc_013","1658662474147",52,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23504",2,2,0,2,0,1,0,"E01013826","Loc_013","1658662474168",56,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23507",3,3,0,2,0,1,0,"E01013826","Loc_004","1658663014991",52,"Medium Obstruction housing areas","Nottingham 011E","East Midlands (England)",56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,5,"Urban minor conurbation"
"23573",14,10,3,5,2,3,0,"E01002423","Loc_001","1658748388286",66,"Medium Obstruction housing areas","Hillingdon 018B","London",13.735,0.08,0.075,13.32,-0.838,0.144,25,20.645,2,"Urban major conurbation"
"23574",9,6,2,2,1,0,1,"E01002423","Loc_001","1658748388305",72,"Medium Obstruction housing areas","Hillingdon 018B","London",13.735,0.08,0.075,13.32,-0.838,0.144,25,20.645,2,"Urban major conurbation"
"23575",8,3,0,0,0,0,0,"E01027574","Loc_006","1658748531785",107,"Medium Obstruction housing areas","Craven 005A","Yorkshire and The Humber",7.017,0.032,0.065,4.283,-0.606,-1.078,16.84,20.191,1,"Urban city and town"
"23577",3,2,0,1,0,0,0,"E01002899","Loc_010","1658748545111",53.5,"Other retail commercial areas","Kensington and Chelsea 018A","London",21.45,0.135,0.113,5.284,-0.886,0.04,32.203,41.056,3,"Urban major conurbation"
"23578",7,6,0,3,0,1,0,"E01002423","Loc_001","1658748607700",73,"Medium Obstruction housing areas","Hillingdon 018B","London",13.735,0.08,0.075,13.32,-0.838,0.144,25,20.645,2,"Urban major conurbation"
