mongo_id,object,material,brand,image_url,segment_id,lat,lon,LSOA,loc,segment_distance,land_use,lsoa_name,region,imd_score,income_score,employment_score,education_score,health_score,crime_score,housing_score,environment_score,urban_rural_desc,parent_company,brand_category,object_category
633c68a4ea10db6a5636db08,can,aluminum,redbull,https://media.litterati.org/images/image/image/2022/08/17/75945-ltr_1660724404.897138_D6F2072A-81D9-4314-A451-3B6C7B0AC6E5.jpg,28117,54.9897269128,-1.48594628618,E01008543,Loc_013,70.5,Main roads,North Tyneside 028C,North East (England),33.303,0.233,0.178,25.917,1.109,0.527,15.587,1.843,Urban major conurbation,RedBull,softdrink,drink
633c68a4ea10db6a5636db08,can,aluminum,redbull,https://media.litterati.org/images/image/image/2022/08/17/75945-ltr_1660724404.897138_D6F2072A-81D9-4314-A451-3B6C7B0AC6E5.jpg,28117,54.9897269128,-1.48594628618,E01008543,Loc_013,70.5,Main roads,North Tyneside 028C,North East (England),33.303,0.233,0.178,25.917,1.109,0.527,15.587,1.843,Urban major conurbation,RedBull,softdrink,drink
62fca7b3dac36284b6c78338,bottle,plastic,lucozade,https://media.litterati.org/images/2022/08/17/75945-ltr_1660724168.690436_9AF21408-A772-44C6-ACFA-857BF386F78C.jpg,28102,54.9957500645,-1.51113423669,E01008543,Loc_008,58.9,Main roads,North Tyneside 028C,North East (England),33.303,0.233,0.178,25.917,1.109,0.527,15.587,1.843,Urban major conurbation,Suntory,softdrink,drink
62fe66aa5f22bcdb6bfeba1a,bottle,plastic,lucozade,https://media.litterati.org/images/2022/08/18/75945-ltr_1660829832.564816_C11DE7B5-41A8-4FF3-9F41-2D7F54BF8024.jpg,28634,53.0634898863,-0.134882344891,E01026075,Loc_009,53.6,Rural roads,East Lindsey 018B,East Midlands (England),28.748,0.129,0.102,22.515,0.038,-1.261,46.29,55.34,Rural village and dispersed in a sparse setting,Suntory,softdrink,drink
62fe66aa5f22bcdb6bfeba1a,bottlecap,plastic,lucozade,https://media.litterati.org/images/2022/08/18/75945-ltr_1660829832.564816_C11DE7B5-41A8-4FF3-9F41-2D7F54BF8024.jpg,28634,53.0634898863,-0.134882344891,E01026075,Loc_009,53.6,Rural roads,East Lindsey 018B,East Midlands (England),28.748,0.129,0.102,22.515,0.038,-1.261,46.29,55.34,Rural village and dispersed in a sparse setting,Suntory,softdrink,drink
62fe66b65f22bcdb6bfebac8,bottle,plastic,pepsi,https://media.litterati.org/images/2022/08/18/75945-ltr_1660835227.956526_6692B329-BD9C-4EC6-9780-B6EB4799782B.jpg,28645,52.6941870647,0.0903077891936,E01018095,Loc_013,49.1,Rural roads,Fenland 001B,East of England,25.833,0.139,0.097,30.478,0.355,0.039,32.066,33.722,Rural village and dispersed,Pepsico,softdrink,drink
62fca698dac36284b6c77d37,cup,paper,mcdonalds,https://media.litterati.org/images/2022/08/17/75945-ltr_1660724145.5569382_C2CE5C36-D0DA-4C24-8571-57F123AA924F.jpg,28102,54.9956829348,-1.51132593838,E01008543,Loc_008,58.9,Main roads,North Tyneside 028C,North East (England),33.303,0.233,0.178,25.917,1.109,0.527,15.587,1.843,Urban major conurbation,McDonalds,fastfood,drink
62fca698dac36284b6c77d37,lid,plastic,mcdonalds,https://media.litterati.org/images/2022/08/17/75945-ltr_1660724145.5569382_C2CE5C36-D0DA-4C24-8571-57F123AA924F.jpg,28102,54.9956829348,-1.51132593838,E01008543,Loc_008,58.9,Main roads,North Tyneside 028C,North East (England),33.303,0.233,0.178,25.917,1.109,0.527,15.587,1.843,Urban major conurbation,McDonalds,fastfood,drink
633c68964018969ebbc946cf,bottle,plastic,pepsi,https://media.litterati.org/images/2022/08/16/60349-ltr-1660647729740_a8ee9371-feea-47a7-a76b-911486e5ab18.jpg,27793,54.2082121,-3.2625428,E01019299,Loc_002,56.0,Medium Obstruction housing areas,Copeland 008G,North West (England),35.272,0.198,0.174,42.234,1.067,-0.977,2.305,47.161,Rural town and fringe,Pepsico,softdrink,drink
62fc8dbcdac36284b6c717c1,wrapper,paper,polo,https://media.litterati.org/images/2022/08/17/75945-ltr_1660718444.672985_5818858C-AF76-415D-B568-1204A6DAEF31.jpg,28026,54.7880365139,-1.33913747802,E01020751,Loc_010,50.9,Medium Obstruction housing areas,County Durham 025A,North East (England),34.438,0.174,0.205,34.82,1.119,0.895,6.211,2.014,Rural town and fringe,,,food
6300d32e4fa96bb201e44658,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/20/205922-ltr-1660993424173_2049079a-4109-4d2c-8d4e-262118fbf785.jpg,29027,51.560616,0.1475548,E01000101,Loc_006,53.0,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,inbev,alcohol,drink
6300d43e4fa96bb201e45ee0,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/20/205922-ltr_1660990453.670346_16E77592-DE17-471B-951F-EB7D7E22F48A.jpg,29063,51.5603165584,0.146938712136,E01000101,Loc_013,50.1,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,inbev,alcohol,drink
6300d43e4fa96bb201e45ee0,bottlecap,aluminum,heineken,https://media.litterati.org/images/2022/08/20/205922-ltr_1660990453.670346_16E77592-DE17-471B-951F-EB7D7E22F48A.jpg,29063,51.5603165584,0.146938712136,E01000101,Loc_013,50.1,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Heineken,alcohol,drink
6300d43e4fa96bb201e45ee0,bottlecap,aluminum,heineken,https://media.litterati.org/images/2022/08/20/205922-ltr_1660990453.670346_16E77592-DE17-471B-951F-EB7D7E22F48A.jpg,29063,51.5603165584,0.146938712136,E01000101,Loc_013,50.1,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Heineken,alcohol,drink
6300d43e4fa96bb201e45ee0,bottlecap,aluminum,heineken,https://media.litterati.org/images/2022/08/20/205922-ltr_1660990453.670346_16E77592-DE17-471B-951F-EB7D7E22F48A.jpg,29063,51.5603165584,0.146938712136,E01000101,Loc_013,50.1,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Heineken,alcohol,drink
6300d43e4fa96bb201e45ee0,bottlecap,aluminum,heineken,https://media.litterati.org/images/2022/08/20/205922-ltr_1660990453.670346_16E77592-DE17-471B-951F-EB7D7E22F48A.jpg,29063,51.5603165584,0.146938712136,E01000101,Loc_013,50.1,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,Heineken,alcohol,drink
633c68ac086ee6e6f2fd8bbd,cup,paper,kfc,https://media.litterati.org/images/2022/08/21/205922-ltr-1661073950682_ba4e40e7-3fb9-4411-a9ad-5b30bdc01c75.jpg,29193,51.5089402,-0.0582116,E01004296,Loc_005,52.0,Other retail commercial areas,Tower Hamlets 026D,London,26.077,0.205,0.113,14.003,-0.008,0.534,31.42,22.962,Urban major conurbation,KFC,fastfood,drink
62ffba2d8b151c50a7d2d73a,cup,paper,mcdonalds,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917983088_b817a897-77b0-4bfe-83e9-dc7df7efcbd5.jpg,28902,51.5385675,0.4074778,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,McDonalds,fastfood,drink
62ffba2d8b151c50a7d2d73a,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917983088_b817a897-77b0-4bfe-83e9-dc7df7efcbd5.jpg,28902,51.5385675,0.4074778,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
62ffba2d8b151c50a7d2d73a,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917983088_b817a897-77b0-4bfe-83e9-dc7df7efcbd5.jpg,28902,51.5385675,0.4074778,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
62ffba2d8b151c50a7d2d73a,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917983088_b817a897-77b0-4bfe-83e9-dc7df7efcbd5.jpg,28902,51.5385675,0.4074778,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
62ffba2d8b151c50a7d2d73a,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/19/205922-ltr-1660917983088_b817a897-77b0-4bfe-83e9-dc7df7efcbd5.jpg,28902,51.5385675,0.4074778,E01015978,Loc_001,53.0,Rural roads,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,cocacola,softdrink,drink
6300d3224fa96bb201e44459,wrapper,paper,fruittella,https://media.litterati.org/images/2022/08/20/205922-ltr-1660992743537_9cd785af-4c92-4792-ba15-47f8bcb069e5.jpg,29025,51.5585769,0.1458005,E01000101,Loc_002,53.0,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,PerfettiVanMelle,candy,food
6302a0813e285a08572b0d8f,bottle,glass,budweiser,https://media.litterati.org/images/2022/08/21/205922-ltr-1661088616089_7b427918-03d4-498d-b444-d695d3ea94f1.jpg,29209,51.5795207,-0.032897,E01004446,Loc_013,53.0,High Obstruction housing areas,Waltham Forest 017E,London,23.406,0.14,0.085,16.164,-0.422,0.395,34.379,41.556,Urban major conurbation,inbev,alcohol,drink
6302a0643e285a08572b0a14,can,aluminum,fanta,https://media.litterati.org/images/2022/08/21/205922-ltr-1661073976788_b4965cd8-ccb3-4be5-8792-7385cdb6e9bd.jpg,29193,51.5089355,-0.0581783,E01004296,Loc_005,52.0,Other retail commercial areas,Tower Hamlets 026D,London,26.077,0.205,0.113,14.003,-0.008,0.534,31.42,22.962,Urban major conurbation,cocacola,softdrink,drink
6300d3314fa96bb201e44698,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/20/205922-ltr-1660993482583_ab876c9b-df37-4ffe-9dc9-91b377cbd505.jpg,29027,51.5606961,0.1472531,E01000101,Loc_006,53.0,Other retail commercial areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,inbev,alcohol,drink
6300f13d4fa96bb201e4a14d,bottle,plastic,3musketeers,https://media.litterati.org/images/2022/08/20/205922-ltr_1660993960.469696_CE1B7EF3-483D-463F-B82C-C7B3A84556BD.jpg,29074,51.5590213869,0.145264264549,E01000101,Loc_014,51.2,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,marswrigley,candy,drink
6301029a4fa96bb201e554b0,wrapper,plastic,skittles,https://media.litterati.org/images/2022/08/20/205922-ltr_1660993991.36476_3D04D6B1-AE55-4D35-97A7-15CF16986002.jpg,29074,51.5588289798,0.145380660423,E01000101,Loc_014,51.2,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,marswrigley,candy,food
62ffba9c8b151c50a7d2e365,cup,plastic,costa,https://media.litterati.org/images/2022/08/19/205922-ltr_1660918554.318451_86544A22-F5C5-4A2F-88AC-1A7ED3D203A2.jpg,28926,51.5422526485,0.402788325761,E01015978,Loc_011,48.9,Low Obstruction housing areas,Thurrock 004B,East of England,12.805,0.044,0.043,25.309,-0.622,-0.153,32.036,22.447,Rural village and dispersed,Costa,fastfood,drink
633c68ad9c5ed9b7911acd3a,cup,paper,mcdonalds,https://media.litterati.org/images/image/image/image/image/2022/08/20/205922-ltr_1660992462.090702_516B3A76-6A0D-4F78-BD6E-06A8402BD73F.jpg,29069,51.558500407,0.144676845218,E01000101,Loc_015,71.7,Medium Obstruction housing areas,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,McDonalds,fastfood,drink
6300d3284fa96bb201e445bf,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/20/205922-ltr-1660993047234_28947657-9538-4939-9027-ca8eb5b053d6.jpg,29026,51.5585214,0.146383,E01000101,Loc_009,59.0,Main roads,Barking and Dagenham 004C,London,40.463,0.254,0.154,28.988,0.464,0.832,43.29,37.223,Urban major conurbation,cocacola,softdrink,drink
630155930f09e463429d6af8,bottle,plastic,lucozade,https://media.litterati.org/images/2022/08/20/205922-ltr-1661009454819_27ea14ff-7a93-4e23-bbe2-eb409c260a28.jpg,29109,51.5267973,0.041873,E01003494,Loc_004,51.0,High Obstruction housing areas,Newham 025C,London,21.333,0.113,0.056,19.303,-0.751,0.105,43.189,40.542,Urban major conurbation,Suntory,softdrink,drink
630155930f09e463429d6af8,bottle,plastic,lucozade,https://media.litterati.org/images/2022/08/20/205922-ltr-1661009454819_27ea14ff-7a93-4e23-bbe2-eb409c260a28.jpg,29109,51.5267973,0.041873,E01003494,Loc_004,51.0,High Obstruction housing areas,Newham 025C,London,21.333,0.113,0.056,19.303,-0.751,0.105,43.189,40.542,Urban major conurbation,Suntory,softdrink,drink
630155930f09e463429d6af8,bottle,plastic,lucozade,https://media.litterati.org/images/2022/08/20/205922-ltr-1661009454819_27ea14ff-7a93-4e23-bbe2-eb409c260a28.jpg,29109,51.5267973,0.041873,E01003494,Loc_004,51.0,High Obstruction housing areas,Newham 025C,London,21.333,0.113,0.056,19.303,-0.751,0.105,43.189,40.542,Urban major conurbation,Suntory,softdrink,drink
630155930f09e463429d6af8,bottle,plastic,lucozade,https://media.litterati.org/images/2022/08/20/205922-ltr-1661009454819_27ea14ff-7a93-4e23-bbe2-eb409c260a28.jpg,29109,51.5267973,0.041873,E01003494,Loc_004,51.0,High Obstruction housing areas,Newham 025C,London,21.333,0.113,0.056,19.303,-0.751,0.105,43.189,40.542,Urban major conurbation,Suntory,softdrink,drink
6301557f0f09e463429d68d1,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/20/205922-ltr-1661006068552_4bfc7f47-19a7-4dcb-a52c-2e72bee298d5.jpg,29102,51.5294493,0.0375127,E01003494,Loc_008,51.0,Medium Obstruction housing areas,Newham 025C,London,21.333,0.113,0.056,19.303,-0.751,0.105,43.189,40.542,Urban major conurbation,inbev,alcohol,drink
6301557f0f09e463429d68d1,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/20/205922-ltr-1661006068552_4bfc7f47-19a7-4dcb-a52c-2e72bee298d5.jpg,29102,51.5294493,0.0375127,E01003494,Loc_008,51.0,Medium Obstruction housing areas,Newham 025C,London,21.333,0.113,0.056,19.303,-0.751,0.105,43.189,40.542,Urban major conurbation,inbev,alcohol,drink
6301557f0f09e463429d68d1,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/20/205922-ltr-1661006068552_4bfc7f47-19a7-4dcb-a52c-2e72bee298d5.jpg,29102,51.5294493,0.0375127,E01003494,Loc_008,51.0,Medium Obstruction housing areas,Newham 025C,London,21.333,0.113,0.056,19.303,-0.751,0.105,43.189,40.542,Urban major conurbation,inbev,alcohol,drink
6301557f0f09e463429d68d1,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/20/205922-ltr-1661006068552_4bfc7f47-19a7-4dcb-a52c-2e72bee298d5.jpg,29102,51.5294493,0.0375127,E01003494,Loc_008,51.0,Medium Obstruction housing areas,Newham 025C,London,21.333,0.113,0.056,19.303,-0.751,0.105,43.189,40.542,Urban major conurbation,inbev,alcohol,drink
6309d79ba6f1e2818aa40ef6,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/27/283938-ltr-1661589271540_b28cca2d-7645-4759-9882-fe68e75bdb6f.jpg,29558,51.5940869,-0.335011,E01002179,Loc_005,54.0,Other retail commercial areas,Harrow 013A,London,21.12,0.15,0.09,11.441,-0.561,0.092,41.259,18.498,Urban major conurbation,inbev,alcohol,drink
63088c0f844e8b6d382b39e7,wrapper,paper,extra,https://media.litterati.org/images/2022/08/26/283938-ltr-1661504194783_beea8245-5fab-4675-8983-34ced462a71e.jpg,29482,51.592246,-0.3420881,E01002179,Loc_004,60.0,Medium Obstruction housing areas,Harrow 013A,London,21.12,0.15,0.09,11.441,-0.561,0.092,41.259,18.498,Urban major conurbation,marswrigley,gum,food
633c68af212a13922601315c,bottle,plastic,cocacola,https://media.litterati.org/images/image/image/image/2022/08/21/205922-ltr_1661103729.896236_A3E5FD16-6B27-406A-9B9F-53073314F506.jpg,29305,51.5696482931,0.0136532170724,E01004438,Loc_003,64.2,High Obstruction housing areas,Waltham Forest 024C,London,20.924,0.1,0.067,7.959,-0.099,0.564,35.797,42.095,Urban major conurbation,cocacola,softdrink,drink
6309dfeaa6f1e2818aa41d99,can,aluminum,cocacola,https://media.litterati.org/images/2022/08/27/283938-ltr-1661591338349_b40cf8b0-588d-4c90-964a-1637343b6265.jpg,29564,51.5929752,-0.3353484,E01002179,Loc_008,56.0,Main roads,Harrow 013A,London,21.12,0.15,0.09,11.441,-0.561,0.092,41.259,18.498,Urban major conurbation,cocacola,softdrink,drink
633c68b7341817af8e96e265,can,aluminum,redbull,https://media.litterati.org/images/image/2022/08/26/285362-ltr_1661514810.3678389_6467AB5D-B7F0-4FAE-877A-D6953C8EC144.jpg,29511,51.5309624168,-0.131698021135,E01000955,Loc_002,55.2,Main retail commercial areas,Camden 022D,London,33.231,0.218,0.159,32.989,0.238,0.817,21.557,31.146,Urban major conurbation,RedBull,softdrink,drink
6309d791a6f1e2818aa40e1a,bottlecap,plastic,oasis,https://media.litterati.org/images/2022/08/27/283938-ltr-1661588968262_5773fef1-3ff5-4fe5-b609-a8e2ac532233.jpg,29557,51.5940706,-0.3345643,E01002179,Loc_005,52.0,Other retail commercial areas,Harrow 013A,London,21.12,0.15,0.09,11.441,-0.561,0.092,41.259,18.498,Urban major conurbation,cocacola,softdrink,drink
633c68b59d4ce5bdcdbc5c84,chipsbag,plastic,walkers,https://media.litterati.org/images/image/2022/08/26/285362-ltr_1661512966.473094_E43F2DD8-8039-408D-827B-629447252AE0.jpg,29504,51.5311294772,-0.134215127228,E01000955,Loc_010,60.8,Medium Obstruction housing areas,Camden 022D,London,33.231,0.218,0.159,32.989,0.238,0.817,21.557,31.146,Urban major conurbation,Pepsico,snack,
630e3f8ea18ebbeec615d372,can,aluminum,stellaartois,https://media.litterati.org/images/2022/08/30/286392-ltr_1661878071.781019_F3D0F82D-A4CD-4DCA-8AD7-58C232AADAA0.jpg,29601,52.9084699495,-1.45648271857,E01033172,Loc_011,62.1,Main roads,Derby 024F,East Midlands (England),38.176,0.189,0.157,53.355,0.837,-0.754,25.6,56.169,Urban city and town,inbev,alcohol,drink
633c68aedfd4b853b0e46aa7,bag,paper,mcdonalds,https://media.litterati.org/images/2022/08/21/205922-ltr-1661090254419_466b68f4-d42a-44d2-a839-398c2b7385f4.jpg,29213,51.5799046,-0.0330974,E01004446,Loc_009,43.0,Medium Obstruction housing areas,Waltham Forest 017E,London,23.406,0.14,0.085,16.164,-0.422,0.395,34.379,41.556,Urban major conurbation,McDonalds,fastfood,Other
633c68aedfd4b853b0e46aa7,wrapper,paper,mcdonalds,https://media.litterati.org/images/2022/08/21/205922-ltr-1661090254419_466b68f4-d42a-44d2-a839-398c2b7385f4.jpg,29213,51.5799046,-0.0330974,E01004446,Loc_009,43.0,Medium Obstruction housing areas,Waltham Forest 017E,London,23.406,0.14,0.085,16.164,-0.422,0.395,34.379,41.556,Urban major conurbation,McDonalds,fastfood,food
633c68aedfd4b853b0e46aa7,can,aluminum,pepsi,https://media.litterati.org/images/2022/08/21/205922-ltr-1661090254419_466b68f4-d42a-44d2-a839-398c2b7385f4.jpg,29213,51.5799046,-0.0330974,E01004446,Loc_009,43.0,Medium Obstruction housing areas,Waltham Forest 017E,London,23.406,0.14,0.085,16.164,-0.422,0.395,34.379,41.556,Urban major conurbation,Pepsico,softdrink,drink
6308e07a844e8b6d382c1457,can,aluminum,redbull,https://media.litterati.org/images/2022/08/26/285362-ltr_1661510669.6883368_33CC29FB-CF53-43A4-BC52-FD9233B4BAEF.jpg,29496,51.5294004544,-0.131147336358,E01000955,Loc_015,50.8,High Obstruction housing areas,Camden 022D,London,33.231,0.218,0.159,32.989,0.238,0.817,21.557,31.146,Urban major conurbation,RedBull,softdrink,drink
633c68b1086ee6e6f2fd8bc3,can,aluminum,7up,https://media.litterati.org/images/image/2022/08/22/205922-ltr_1661161007.7363992_4EE6E60C-4320-4013-8443-4187507D1F5E.jpg,29339,51.2224885147,-0.775248167808,E01030902,Loc_008,54.8,Industry warehousing retail sheds & science parks,Waverley 001B,South East (England),2.589,0.033,0.032,3.038,-1.169,-0.624,6.988,7.951,Urban city and town,Pepsico,softdrink,drink
6309d791a6f1e2818aa40e26,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/08/27/283938-ltr-1661588965223_43a378d3-2e26-4f96-bf89-792b6ebce215.jpg,29557,51.5940753,-0.3345723,E01002179,Loc_005,52.0,Other retail commercial areas,Harrow 013A,London,21.12,0.15,0.09,11.441,-0.561,0.092,41.259,18.498,Urban major conurbation,inbev,alcohol,drink
63332bf4026a5940f181b574,coffeecup,paper,costa,https://media.litterati.org/images/2022/09/27/289856-ltr-1664297810550_40db6559-fba2-45e9-84e2-262e78826030.jpg,31623,51.5348265,-0.2447524,E01033485,Loc_003,53.0,High Obstruction housing areas,Brent 031H,London,33.913,0.182,0.153,26.644,-0.511,1.024,40.126,36.72,Urban major conurbation,Costa,fastfood,drink
